0.0112,36.565
0.4418,23.16
0.8623000000000001,51.611000000000004
1.175,67.557
1.7534,84.706
2.0588,80.08
2.3482000000000003,124.495
2.8911000000000002,113.46000000000001
3.1173,123.494
3.5325,159.30100000000002
4.049300000000001,172.029
4.2245,195.603
4.6953000000000005,217.704
5.127800000000001,201.296
5.6824,205.174
6.083200000000001,260.258
6.4089,227.675
6.6451,234.506
7.0208,244.772
7.4636000000000005,275.791
7.9617,271.087
8.5586,306.587
8.9467,310.166
9.066600000000001,343.695
9.602400000000001,340.772
10.072000000000001,359.509
10.371500000000001,376.57300000000004
10.778400000000001,357.82800000000003
11.035300000000001,346.232
11.5484,401.218
11.9953,391.462
12.476700000000001,408.104
12.8118,420.653
13.058,399.728
13.741900000000001,414.439
13.8526,430.045
14.534600000000001,430.17400000000004
14.690800000000001,413.629
15.306000000000001,442.439
15.5706,460.273
15.862300000000001,478.539
16.3865,477.219
16.7084,454.28000000000003
17.289,469.35200000000003
17.587400000000002,493.04200000000003
18.1694,507.075
18.4155,480.053
18.7147,474.892
19.082800000000002,479.92
19.511300000000002,474.599
20.1451,492.892
20.487000000000002,482.932
20.915200000000002,523.945
21.0516,503.736
21.616200000000003,518.725
21.8213,489.365
22.3045,517.6850000000001
22.6633,539.674
23.3577,527.602
23.698800000000002,496.935
23.8516,527.891
24.3805,526.408
24.724400000000003,514.873
25.2234,540.264
25.618000000000002,535.976
26.0944,510.254
26.5456,536.442
26.840600000000002,522.087
27.1644,535.421
27.733800000000002,527.919
28.1631,500.017
28.4651,511.176
28.6599,511.54200000000003
29.3533,490.884
29.6354,474.958
30.020200000000003,472.377
30.3673,502.153
30.9494,466.63100000000003
31.198800000000002,474.238
31.6825,472.195
31.948500000000003,494.093
32.306000000000004,493.226
32.632200000000005,480.092
33.2551,480.85
33.6211,449.23400000000004
33.9274,436.815
34.4912,430.474
34.9378,434.805
35.1914,434.624
35.5519,445.451
35.827400000000004,422.656
36.434400000000004,394.411
36.8025,409.312
37.2351,401.61400000000003
37.7309,383.137
37.9835,379.921
38.4694,348.69100000000003
38.944500000000005,337.71500000000003
39.3643,326.136
39.7383,355.734
40.128800000000005,330.969
40.5369,298.395
40.8001,328.693
41.275600000000004,285.784
41.4503,268.617
42.0778,263.31600000000003
42.2327,290.812
42.7091,278.721
43.0431,256.033
43.6687,232.346
43.956500000000005,199.097
44.2322,226.935
44.807700000000004,169.671
45.0683,169.98
45.4944,181.931
45.9673,149.196
46.243100000000005,148.735
46.7034,106.07900000000001
47.1916,129.124
47.5685,92.388
48.1443,80.359
